EgoID,AlterID,Completed_1,Completed_2,Completed_3,Completed_4,Completed_5,Completed_6,Last page seen_1,Last page seen_2,Last page seen_3,Last page seen_4,Last page seen_5,Last page seen_6,Number.alter_1,Number.alter_2,Number.alter_3,Number.alter_4,Number.alter_5,Number.alter_6,5.activities [act01]_1,5.activities [act01]_2,5.activities [act01]_3,5.activities [act01]_4,5.activities [act01]_5,5.activities [act01]_6,5.activities [act02]_1,5.activities [act02]_2,5.activities [act02]_3,5.activities [act02]_4,5.activities [act02]_5,5.activities [act02]_6,5.activities [act03]_1,5.activities [act03]_2,5.activities [act03]_3,5.activities [act03]_4,5.activities [act03]_5,5.activities [act03]_6,5.activities [act04]_1,5.activities [act04]_2,5.activities [act04]_3,5.activities [act04]_4,5.activities [act04]_5,5.activities [act04]_6,5.activities [act05]_1,5.activities [act05]_2,5.activities [act05]_3,5.activities [act05]_4,5.activities [act05]_5,5.activities [act05]_6,AlterPosition_1,AlterPosition_2,AlterPosition_3,AlterPosition_4,AlterPosition_5,AlterPosition_6,Gender_1,Gender_2,Gender_3,Gender_4,Gender_5,Gender_6,Notre.Dame_1,Notre.Dame_2,Notre.Dame_3,Notre.Dame_4,Notre.Dame_5,Notre.Dame_6,whatdorm_1,whatdorm_2,whatdorm_3,whatdorm_4,whatdorm_5,whatdorm_6,Alter.music_1,Alter.music_2,Alter.music_3,Alter.music_4,Alter.music_5,Alter.music_6,Alter.movies_1,Alter.movies_2,Alter.movies_3,Alter.movies_4,Alter.movies_5,Alter.movies_6,Alter.books_1,Alter.books_2,Alter.books_3,Alter.books_4,Alter.books_5,Alter.books_6,Alter.sports_1,Alter.sports_2,Alter.sports_3,Alter.sports_4,Alter.sports_5,Alter.sports_6,Alter.games_1,Alter.games_2,Alter.games_3,Alter.games_4,Alter.games_5,Alter.games_6,Alter.outdoor_1,Alter.outdoor_2,Alter.outdoor_3,Alter.outdoor_4,Alter.outdoor_5,Alter.outdoor_6,same.activities [act01]_1,same.activities [act01]_2,same.activities [act01]_3,same.activities [act01]_4,same.activities [act01]_5,same.activities [act01]_6,same.activities [act02]_1,same.activities [act02]_2,same.activities [act02]_3,same.activities [act02]_4,same.activities [act02]_5,same.activities [act02]_6,same.activities [act03]_1,same.activities [act03]_2,same.activities [act03]_3,same.activities [act03]_4,same.activities [act03]_5,same.activities [act03]_6,same.activities [act04]_1,same.activities [act04]_2,same.activities [act04]_3,same.activities [act04]_4,same.activities [act04]_5,same.activities [act04]_6,same.activities [act05]_1,same.activities [act05]_2,same.activities [act05]_3,same.activities [act05]_4,same.activities [act05]_5,same.activities [act05]_6,Rel.type_1,Rel.type_2,Rel.type_3,Rel.type_4,Rel.type_5,Rel.type_6,Rel.type.other_1,Rel.type.other_2,Rel.type.other_3,Rel.type.other_4,Rel.type.other_5,Rel.type.other_6,Closeness_1,Closeness_2,Closeness_3,Closeness_4,Closeness_5,Closeness_6,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Emotion [loving]_1,Emotion [loving]_2,Emotion [loving]_3,Emotion [loving]_4,Emotion [loving]_5,Emotion [loving]_6,Emotion [exciting]_1,Emotion [exciting]_2,Emotion [exciting]_3,Emotion [exciting]_4,Emotion [exciting]_5,Emotion [exciting]_6,Emotion [significant]_1,Emotion [significant]_2,Emotion [significant]_3,Emotion [significant]_4,Emotion [significant]_5,Emotion [significant]_6,subjective.similar_1,subjective.similar_2,subjective.similar_3,subjective.similar_4,subjective.similar_5,subjective.similar_6
83184,159541,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,15,NA,NA,15,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not that much,NA,NA,Not that much,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Less than close,NA,NA,Less than close,NA,NA,3,NA,NA,3,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
83184,129212,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,4,NA,NA,4,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Not that much,NA,NA,Not that much,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Parent,NA,NA,Parent,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,Especially close,NA,NA,18,NA,NA,18,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,191750,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,5,NA,NA,5,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,Especially close,NA,NA,5,NA,NA,5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,115708,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,9,NA,NA,9,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not that much,NA,NA,Not that much,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Other,NA,NA,Other,NA,NA,Roommate,NA,NA,Roommate,NA,NA,Close,NA,NA,Close,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,147445,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,19,NA,NA,19,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not that much,NA,NA,Not that much,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Distant,NA,NA,Distant,NA,NA,4,NA,NA,4,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
83184,173932,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,20,NA,NA,20,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Other,NA,NA,Other,NA,NA,Teacher,NA,NA,Teacher,NA,NA,Less than close,NA,NA,Less than close,NA,NA,2,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
83184,100269,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,11,NA,NA,11,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not that much,NA,NA,Not that much,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,181708,8/17/2011 21:40:00,2/4/2012 15:04:00,NA,8/17/2011 21:40:15,NA,NA,60,55,NA,60,NA,NA,20,14,NA,20,NA,NA,16060,33000,NA,16060,NA,NA,33004,16060,NA,33004,NA,NA,20011,26000,NA,20011,NA,NA,22000,33004,NA,22000,NA,NA,26000,34000,NA,26000,NA,NA,1,1,NA,1,NA,NA,Male,Male,NA,Male,NA,NA,Are attending,Are attending,NA,Are attending,NA,NA,NA,NA,NA,NA,NA,NA,Not that much,Somewhat,NA,Not that much,NA,NA,Very much,Very much,NA,Very much,NA,NA,Very much,Very much,NA,Very much,NA,NA,Very much,Very much,NA,Very much,NA,NA,Don't know,Very much,NA,Don't know,NA,NA,Somewhat,Very much,NA,Somewhat,NA,NA,1,1,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,NA,1,NA,NA,Friend,Friend,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,Especially close,NA,Especially close,NA,NA,8,8,NA,8,NA,NA,1,0,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA
83184,119215,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,12,NA,NA,12,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,3,NA,NA,3,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,146017,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,14,NA,NA,14,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not that much,NA,NA,Not that much,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Less than close,NA,NA,Less than close,NA,NA,2,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
83184,150818,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,17,NA,NA,17,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not that much,NA,NA,Not that much,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,3,NA,NA,3,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,128895,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,18,NA,NA,18,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Distant,NA,NA,Distant,NA,NA,4,NA,NA,4,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
83184,117722,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,8,NA,NA,8,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not that much,NA,NA,Not that much,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,3,NA,NA,3,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,155765,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,10,NA,NA,10,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Close,NA,NA,Close,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,132802,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,6,NA,NA,6,NA,NA,Male,NA,NA,Male,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,Especially close,NA,NA,5,NA,NA,5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,184232,NA,2/4/2012 15:04:00,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,33000,NA,NA,NA,NA,NA,16060,NA,NA,NA,NA,NA,26000,NA,NA,NA,NA,NA,33004,NA,NA,NA,NA,NA,34000,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,Are attending,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat,NA,NA,NA,NA,NA,Somewhat,NA,NA,NA,NA,NA,Very much,NA,NA,NA,NA,NA,Not that much,NA,NA,NA,NA,NA,Very much,NA,NA,NA,NA,NA,Very much,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
83184,101499,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,7,NA,NA,7,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Very much,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,Especially close,NA,NA,4,NA,NA,4,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,109710,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,3,NA,NA,3,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Not that much,NA,NA,Not that much,NA,NA,Very much,NA,NA,Very much,NA,NA,Not that much,NA,NA,Not that much,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Somewhat,NA,NA,Somewhat,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Parent,NA,NA,Parent,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,NA,NA,Especially close,NA,NA,18,NA,NA,18,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
83184,151739,8/17/2011 21:40:00,NA,NA,8/17/2011 21:40:15,NA,NA,60,NA,NA,60,NA,NA,20,NA,NA,20,NA,NA,16060,NA,NA,16060,NA,NA,33004,NA,NA,33004,NA,NA,20011,NA,NA,20011,NA,NA,22000,NA,NA,22000,NA,NA,26000,NA,NA,26000,NA,NA,16,NA,NA,16,NA,NA,Female,NA,NA,Female,NA,NA,No relationship to ND,NA,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not at all,NA,NA,Not at all,NA,NA,Don't know,NA,NA,Don't know,NA,NA,Not that much,NA,NA,Not that much,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,Friend,NA,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Less than close,NA,NA,Less than close,NA,NA,3,NA,NA,3,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
83568,141668,8/24/2011 16:13:00,2/6/2012 0:46:00,NA,8/24/2011 16:13:01,NA,NA,60,52,NA,60,NA,NA,20,11,NA,20,NA,NA,18012,16023,NA,18012,NA,NA,16023,13020,NA,16023,NA,NA,31130,21003,NA,31130,NA,NA,21003,31130,NA,21003,NA,NA,13021,26032,NA,13021,NA,NA,2,8,NA,2,NA,NA,Female,Female,NA,Female,NA,NA,No relationship to ND,Are attending,NA,No relationship to ND,NA,NA,NA,NA,NA,NA,NA,NA,Very much,Very much,NA,Very much,NA,NA,Very much,Very much,NA,Very much,NA,NA,Very much,Very much,NA,Very much,NA,NA,Not at all,Not at all,NA,Not at all,NA,NA,Very much,Very much,NA,Very much,NA,NA,Very much,Not at all,NA,Very much,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,1,NA,0,NA,NA,1,0,NA,1,NA,NA,0,1,NA,0,NA,NA,Friend,Friend,NA,Friend,NA,NA,NA,NA,NA,NA,NA,NA,Especially close,Especially close,NA,Especially close,NA,NA,8,8,NA,8,NA,NA,1,1,NA,1,NA,NA,1,0,NA,1,NA,NA,0,0,NA,0,NA,NA,NA,10,NA,NA,NA,NA
