EgoID,SurveyNr,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Community
123447,3,0.0005770340450086555,0.0016028723472462654,0.0,1.4513584907930646e-36,69
107306,3,0.0005770340450086555,0.0016028723472462654,0.0,1.4513584907930646e-36,69
141803,3,0.0005770340450086555,0.0016028723472462654,0.0,1.4513584907930646e-36,69
194679,3,0.0005770340450086555,0.0016028723472462654,0.0,1.4513584907930646e-36,69
39783,3,0.0057703404500865545,0.07475221521066293,0.004709557309608749,0.02017560478861324,22
129792,3,0.0005770340450086555,0.06524472813124536,0.0,0.003219889233313095,22
115553,3,0.0005770340450086555,0.06524472813124536,0.0,0.003219889233313095,22
133249,3,0.0005770340450086555,0.06524472813124536,0.0,0.003219889233313095,22
153732,3,0.0005770340450086555,0.06524472813124536,0.0,0.003219889233313095,22
111115,3,0.0005770340450086555,0.06524472813124536,0.0,0.003219889233313095,22
107152,3,0.0005770340450086555,0.06524472813124536,0.0,0.003219889233313095,22
194391,3,0.0005770340450086555,0.06524472813124536,0.0,0.003219889233313095,22
104060,3,0.001154068090017311,0.07465409909553819,0.0,0.016630403315968153,22
133949,3,0.0005770340450086555,0.06524472813124536,0.0,0.003219889233313095,22
40629,3,0.011540680900173109,0.01154068090017311,0.00012660100294647176,2.1143846453236484e-13,28
184194,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
126339,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
165383,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
124168,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
152715,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
197395,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
120598,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
183964,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
101149,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
186399,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
167726,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
130877,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
116442,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
142048,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
106081,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
137834,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
198125,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
150638,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
109936,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
120564,3,0.0005770340450086555,0.005918297897524671,0.0,4.7279077975254585e-14,28
156292,3,0.0005770340450086555,0.085706674324224,0.0,0.006202417341539939,11
53275,3,0.008655510675129832,0.09501289078874614,0.03588233510870296,0.03375131521005184,11
