StudentID;SurveyDate;SurveyNr;Question;LastOpinionChangeWeightA;LastOpinionChangeWeightB;SurveyWeightA;SurveyWeightB;OpinionSim;OpinionSurvey;Mu;Theta;Lambda;ForgettingType;Delta;Units
66052;1345495151;4;marijuana;-1.000000;-1.000000;0.000000;0.000000;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
25494;1347234891;4;marijuana;-1.000000;-1.000000;0.000000;0.366164;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
84215;1337437471;3;marijuana;-1.000000;-1.000000;0.000000;0.000122;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
84215;1347203794;4;marijuana;-1.000000;-1.000000;0.000000;0.000000;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
38893;1337357343;3;marijuana;-1.000000;-1.000000;0.256284;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
38893;1345461930;4;marijuana;-1.000000;-1.000000;0.000001;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
85970;1337294859;3;marijuana;-1.000000;-1.000000;0.093139;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
85970;1345465113;4;marijuana;-1.000000;-1.000000;0.000000;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
32174;1347287561;4;marijuana;0.300000;0.000000;0.133025;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
34853;1336701737;3;marijuana;-1.000000;-1.000000;0.000000;0.011801;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
34853;1345769301;4;marijuana;-1.000000;-1.000000;0.000000;0.000000;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
10281;1347186686;4;marijuana;-1.000000;-1.000000;0.000000;0.023360;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
16313;1337206362;3;marijuana;-1.000000;-1.000000;0.013558;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
16313;1346143802;4;marijuana;-1.000000;-1.000000;0.000000;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
17041;1330344980;2;marijuana;0.448983;0.616415;0.000000;0.547758;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
69065;1338502327;3;marijuana;0.647143;0.490493;0.388106;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
69065;1345488467;4;marijuana;-1.000000;-1.000000;0.000007;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
48187;1347102914;4;marijuana;0.496287;0.665039;0.000000;0.322678;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
23642;1358537803;5;marijuana;-1.000000;-1.000000;0.982874;0.498615;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
85596;1358539577;5;marijuana;-1.000000;-1.000000;0.995474;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
25544;1358602657;5;marijuana;0.263934;0.506498;0.000000;0.919954;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
40997;1358540392;5;marijuana;0.931005;0.843152;0.744003;0.715248;2;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
63188;1358583485;5;marijuana;-1.000000;-1.000000;0.908512;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
30952;1358556364;5;marijuana;0.301315;0.016614;0.321783;0.010410;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
57637;1358597992;5;marijuana;-1.000000;-1.000000;0.934472;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
51722;1358605983;5;marijuana;-1.000000;-1.000000;0.886969;0.000000;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
68633;1358629613;5;marijuana;-1.000000;-1.000000;0.294251;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
32899;1358689073;5;marijuana;-1.000000;-1.000000;0.901719;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
78966;1358589966;5;marijuana;-1.000000;-1.000000;0.243145;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
50869;1358546921;5;marijuana;0.307666;0.012564;0.098860;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
10841;1358678365;5;marijuana;-1.000000;-1.000000;0.939135;0.277790;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
66754;1358649025;5;marijuana;-1.000000;-1.000000;0.970957;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
46021;1358599696;5;marijuana;-1.000000;-1.000000;0.596460;0.000000;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
59367;1358715559;5;marijuana;-1.000000;-1.000000;0.975529;0.000000;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
31583;1358709955;5;marijuana;0.599193;0.723186;0.161290;0.974401;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
10060;1358716724;5;marijuana;-1.000000;-1.000000;0.936609;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
72746;1358605988;5;marijuana;-1.000000;-1.000000;0.000000;0.872606;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
85970;1358606410;5;marijuana;0.017520;0.300000;0.000014;0.675999;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
75261;1358846329;5;marijuana;-1.000000;-1.000000;0.000000;0.951670;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
24853;1358537217;5;marijuana;0.300622;0.531408;0.003674;0.542148;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
22745;1358851500;5;marijuana;-1.000000;-1.000000;0.911960;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
45000;1358851525;5;marijuana;-1.000000;-1.000000;0.911730;0.000000;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
74916;1358604050;5;marijuana;-1.000000;-1.000000;0.000093;0.373695;1;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
13799;1358882662;5;marijuana;-1.000000;-1.000000;0.883520;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
88133;1358886010;5;marijuana;0.788132;0.902892;0.713945;0.910280;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
39122;1358689867;5;marijuana;-1.000000;-1.000000;0.003155;0.000005;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
18394;1358848689;5;marijuana;-1.000000;-1.000000;0.000000;0.611064;1;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
46160;1358899996;5;marijuana;-1.000000;-1.000000;0.714495;0.000000;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
44520;1358860982;5;marijuana;0.001112;0.300000;0.000332;0.816726;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
19844;1358881661;5;marijuana;-1.000000;-1.000000;0.000001;0.876241;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
52067;1358964029;5;marijuana;-1.000000;-1.000000;0.000008;0.951877;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
86727;1358710977;5;marijuana;-1.000000;-1.000000;0.386545;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
14106;1358693942;5;marijuana;-1.000000;-1.000000;0.000002;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
35227;1358606173;5;marijuana;-1.000000;-1.000000;0.760627;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
22617;1358974118;5;marijuana;0.005171;0.301167;0.001524;0.369402;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
86610;1359052427;5;marijuana;-1.000000;-1.000000;0.984500;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
16495;1358844655;5;marijuana;0.835311;0.734715;0.760398;0.323340;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
51597;1359040023;5;marijuana;0.302203;0.579406;0.000002;0.769023;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
89827;1358980677;5;marijuana;-1.000000;-1.000000;0.774149;0.000061;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
79877;1358890241;5;marijuana;-1.000000;-1.000000;0.751953;0.000001;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
78911;1358689603;5;marijuana;-1.000000;-1.000000;0.799629;0.231885;0;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
26127;1358966081;5;marijuana;-1.000000;-1.000000;0.000000;0.430582;1;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
39783;1359129151;5;marijuana;-1.000000;-1.000000;0.565961;0.000000;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
44167;1358965796;5;marijuana;0.023273;0.300000;0.000000;0.332880;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
86009;1359035882;5;marijuana;-1.000000;-1.000000;0.445343;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
46654;1359146325;5;marijuana;0.000000;0.300000;0.000000;0.927976;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
62555;1358556966;5;marijuana;0.380386;0.509997;0.002563;0.156715;1;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
15071;1359387475;5;marijuana;-1.000000;-1.000000;0.000000;0.513503;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
82060;1359395852;5;marijuana;-1.000000;-1.000000;0.885148;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
46771;1358852855;5;marijuana;-1.000000;-1.000000;0.000000;0.826956;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
78638;1359407353;5;marijuana;0.119279;0.382041;0.012292;0.543353;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
50947;1359055569;5;marijuana;0.043467;0.300278;0.000000;0.001734;1;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
53884;1328461057;2;marijuana;0.586268;0.434355;0.000006;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
53884;1337021099;3;marijuana;-1.000000;-1.000000;0.000000;0.000000;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
53884;1345459363;4;marijuana;-1.000000;-1.000000;0.000000;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
53884;1358597995;5;marijuana;-1.000000;-1.000000;0.000000;0.000000;0;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
88175;1358613847;5;marijuana;0.314217;0.509967;0.112035;0.770887;1;0;0.300000;0.200000;0.005631;exponential;0.100000;3600
45945;1359412877;5;marijuana;-1.000000;-1.000000;0.000000;0.699126;1;1;0.300000;0.200000;0.005631;exponential;0.100000;3600
51675;1359479232;5;marijuana;-1.000000;-1.000000;0.537853;0.000000;0;2;0.300000;0.200000;0.005631;exponential;0.100000;3600
